"driverId","raceId","año","circuitId","fecha","hora","pos_en_carrera","acumulado_victorias","fecha_nac","referencia","nacionalidad","tiempo_total","tiempo_medio","num_vuelta_rapida","tiempo_mas_rapido","tiempo_medio_box","tiempo_total_box","num_veces_box","puntos_carrera","vel_vuelta_rapida","q1_ms","q2_ms","q3_ms","temperatura","precip","humedad","temp_ap","presion","lluvia","nieve","cloud_cover","cloud_cover_low","viento"
"813","874","2012","22","2012-10-07","1","15","1","1985-03-09","maldonado","Venezuelan","5388606","101671.811320755","45","97771","21239.5","42479","2","4","213.818","92834","92512","0","24.2","0","54","23.4","1014","0","0","16","7","16.1"
"813","875","2012","35","2012-10-14","1","15","1","1985-03-09","maldonado","Venezuelan","5883575","106974.090909091","55","102679","21137","21137","1","0","196.865","99024","98725","0","21.9","0","63","22","1017.8","0","0","0","0","14"
"813","876","2012","68","2012-10-28","1","15","1","1985-03-09","maldonado","Venezuelan","5532432","93770.0338983051","50","90067","25028","50056","2","0","204.847","86048","85983","86713","27.8","0","40","28.8","1014.7","0","0","0","0","7"
"813","877","2012","24","2012-11-04","1","14","1","1985-03-09","maldonado","Venezuelan","6371674","115848.618181818","55","104833","20723","20723","1","10","190.726","101981","101907","101226","32.1","0","34","31.1","1011.8","0","0","17","0","16.5"
"813","878","2012","69","2012-11-18","1","14","1","1985-03-09","maldonado","Venezuelan","5829794","104103.464285714","53","100719","22342","22342","1","2","197.051","97537","97011","97842","19.9","0","45","17.6","1024.5","0","0","2","1","12.9"
"813","880","2013","1","2013-03-17","1","21","0","1985-03-09","maldonado","Venezuelan","2328024","97001","12","92915","23099","23099","1","0","205.465","107614","0","0","15.8","0","47","11.1","1024.1","0","0","100","96","23.3"
"813","881","2013","2","2013-03-24","1","22","0","1985-03-09","maldonado","Venezuelan","4946897","109931.044444444","34","103465","26667","80001","3","0","192.865","97867","0","0","29.1","1.2","74","35.5","1007.8","1.2","0","62","29","8.7"
"813","882","2013","17","2013-04-14","1","20","0","1985-03-09","maldonado","Venezuelan","5882398","105042.821428571","54","100968","21097.6666666667","63293","3","0","194.354","97281","97139","0","25.7","0","41","25","1009.6","0","0","0","0","18.5"
"813","883","2013","3","2013-04-21","1","17","0","1985-03-09","maldonado","Venezuelan","5826948","102227.157894737","57","98962","22486.3333333333","67459","3","0","196.875","94425","0","0","27.1","0","68","29.6","1003.5","0","0","0","0","22.5"
"813","884","2013","4","2013-05-12","1","18","0","1985-03-09","maldonado","Venezuelan","5985740","92088.3076923077","56","87849","19426.6","97133","5","0","190.759","83318","0","0","16.6","0","71","16","1021.4","0","0","80","84","6.5"
"813","885","2013","6","2013-05-26","1","18","0","1985-03-09","maldonado","Venezuelan","3918934","89066.6818181818","8","80881","33326.5","66653","2","0","148.662","83452","81688","0","16.6","0","54","16.6","1012.6","0","0","4","0","10"
"813","886","2013","7","2013-06-09","1","18","0","1985-03-09","maldonado","Venezuelan","5571037","81927.0147058823","68","78105","20213.3333333333","60640","3","0","201.006","84776","89917","0","20.9","0","58","19.5","1018.2","0","0","43","19","18.8"
"813","887","2013","9","2013-06-30","1","16","0","1985-03-09","maldonado","Venezuelan","5600591","107703.673076923","37","95818","25259.5","50519","2","0","221.126","92512","92359","0","19.3","0","62","17","1021.3","0","0","34","32","22.1"
"813","888","2013","20","2013-07-07","1","16","0","1985-03-09","maldonado","Venezuelan","6136640","102277.333333333","56","94293","28263.5","56527","2","0","196.544","91707","0","0","21.5","0","55","21.7","1029.5","0","0","0","0","14.5"
"813","890","2013","11","2013-07-28","1","16","0","1985-03-09","maldonado","Venezuelan","6169449","89412.3043478261","69","85597","22926.3333333333","68779","3","1","184.254","80816","81133","0","33.6","0","31","34.2","1013.7","0","0","8","0","15.6"
"813","891","2013","13","2013-08-25","1","16","0","1985-03-09","maldonado","Venezuelan","5063736","117761.302325581","35","112579","31060.3333333333","93181","3","0","223.97","123072","0","0","16.4","0.2","75","16.1","1012.1","0.2","0","100","99","5.7"
"813","892","2013","14","2013-09-08","1","16","0","1985-03-09","maldonado","Venezuelan","4762437","89857.3018867925","51","86981","25397","25397","1","0","239.762","84905","85011","0","23.4","0.2","72","24.8","1018.6","0.2","0","100","62","10.7"
"813","893","2013","15","2013-09-22","1","16","0","1985-03-09","maldonado","Venezuelan","7241611","118714.93442623","46","110708","30195","90585","3","0","164.703","106619","0","0","28.4","0","78","33.5","1007.3","0","0","36","7","8.2"
"813","894","2013","35","2013-10-06","1","16","0","1985-03-09","maldonado","Venezuelan","6243714","113522.072727273","43","104136","23556","47112","2","0","194.111","99987","0","0","24.9","0","72","25.4","1019.7","0","0","71","1","20.9"
"813","895","2013","22","2013-10-13","1","17","0","1985-03-09","maldonado","Venezuelan","5228671","100551.365384615","30","97423","23863","47726","2","0","214.581","92875","92093","0","24","0","40","21.2","1017.8","0","0","0","0","20.6"
"813","896","2013","68","2013-10-27","1","17","0","1985-03-09","maldonado","Venezuelan","5551138","92518.9666666667","56","89012","25921","51842","2","0","207.275","86842","0","0","29.3","0","41","30.6","1010.4","0","0","17","19","7.4"
"813","897","2013","24","2013-11-03","1","17","0","1985-03-09","maldonado","Venezuelan","5982095","108765.363636364","55","105530","23148","46296","2","0","189.466","101365","101395","0","34.9","0","28","34.2","1011.5","0","0","0","0","12.2"
"813","898","2013","69","2013-11-17","1","18","0","1985-03-09","maldonado","Venezuelan","5974305","108623.727272727","42","103058","32794","32794","1","0","192.578","99351","0","0","27","0","67","29.9","1010.8","0","0","0","0","7.9"
"813","899","2013","18","2013-11-24","1","18","0","1985-03-09","maldonado","Venezuelan","5602743","80039.1857142857","45","77554","25167","50334","2","0","200.02","87367","0","0","20.3","3.3","89","21.5","1016.8","3.3","0","100","96","13.4"
"813","900","2014","1","2014-03-16","1","16","0","1985-03-09","maldonado","Venezuelan","3016969","104033.413793103","17","97332","22847","22847","1","0","201.451","0","0","0","20","0","43","17.7","1005.7","0","0","100","91","15.9"
"813","902","2014","3","2014-04-06","1","20","0","1985-03-09","maldonado","Venezuelan","6045546","106062.210526316","52","99666","29739.5","118958","4","0","195.484","96663","0","0","23.2","0","56","21.4","1017.6","0","0","0","0","20.6"
"813","903","2014","17","2014-04-20","1","20","0","1985-03-09","maldonado","Venezuelan","5848944","106344.436363636","34","103067","23516","47032","2","0","190.396","0","0","0","17.7","0","69","16.3","1016.2","0","0","77","86","14.1"
"813","904","2014","4","2014-05-11","1","20","0","1985-03-09","maldonado","Venezuelan","6115021","94077.2461538462","39","91235","24937.5","49875","2","0","183.679","0","0","0","21.2","0","62","21.7","1016.4","0","0","57","24","10.8"
"813","907","2014","70","2014-06-22","1","19","0","1985-03-09","maldonado","Venezuelan","5288413","75548.7571428571","64","73187","22977.5","45955","2","0","212.791","70821","69939","0","21.9","0.1","47","21.1","1016.7","0.1","0","26","3","5.5"
"813","908","2014","9","2014-07-06","1","19","0","1985-03-09","maldonado","Venezuelan","8658489","176703.857142857","48","100314","28831","28831","1","0","211.412","103892","104018","0","16.9","0","56","15.6","1004.1","0","0","98","18","13.3"
"813","909","2014","10","2014-07-20","1","19","0","1985-03-09","maldonado","Venezuelan","5651018","85621.4848484848","41","82305","19112.5","38225","2","0","200.065","80195","0","0","27.5","0","50","28.1","1010.2","0","0","76","0","10.3"
"813","910","2014","11","2014-07-27","1","19","0","1985-03-09","maldonado","Venezuelan","6869082","98129.7428571429","45","89128","25600.6666666667","76802","3","0","176.954","0","0","0","27","0","60","29.5","1012.7","0","0","41","14","11.8"
"813","912","2014","14","2014-09-07","1","19","0","1985-03-09","maldonado","Venezuelan","4752764","91399.3076923077","32","89856","24223","24223","1","0","232.091","87520","0","0","23.3","0","69","26.1","1013.1","0","0","17","15","3.8"
"813","913","2014","15","2014-09-21","1","19","0","1985-03-09","maldonado","Venezuelan","7271710","121195.166666667","26","113213","29503.5","118014","4","0","161.059","109063","0","0","27.9","0","73","32.4","1010","0","0","19","0","6.2"
"813","914","2014","22","2014-10-05","1","19","0","1985-03-09","maldonado","Venezuelan","6742898","156811.581395349","26","114702","300692.5","1202770","4","0","182.256","95917","0","0","21.6","0","79","23.8","1013.1","0","0","100","93","4.3"
"813","915","2014","71","2014-10-12","1","19","0","1985-03-09","maldonado","Venezuelan","5585788","107419","50","104030","30180","30180","1","0","202.372","103205","0","0","26","0","46","26.8","1016.2","0","0","0","0","5.2"
"813","916","2014","69","2014-11-02","1","16","0","1985-03-09","maldonado","Venezuelan","6107655","109065.267857143","38","103808","27101","54202","2","2","191.187","98608","98467","0","22.4","0","41","20","1023.2","0","0","28","0","19.4"
"813","917","2014","18","2014-11-09","1","16","0","1985-03-09","maldonado","Venezuelan","5420337","77433.3857142857","47","74810","23236","69708","3","0","207.357","72233","0","0","22.5","0.2","73","25.4","1014.8","0.2","0","40","30","12.2"
"813","918","2014","24","2014-11-23","1","16","0","1985-03-09","maldonado","Venezuelan","2885520","110981.538461538","9","108933","21998","21998","1","0","183.547","102860","0","0","29.8","0","38","28.7","1012.3","0","0","0","0","16.8"
"813","927","2015","2","2015-03-29","1","18","0","1985-03-09","maldonado","Venezuelan","5262185","111961.382978723","38","105070","32986.3333333333","98959","3","0","189.919","100361","102198","0","30.2","0.1","66","36.8","1010","0.1","0","59","11","1"
"813","928","2015","17","2015-04-12","1","20","0","1985-03-09","maldonado","Venezuelan","5320399","108579.571428571","37","103686","21093.6666666667","63281","3","0","189.259","98563","98134","0","18.7","0","47","18.3","1018.5","0","0","1","0","12.1"
"813","929","2015","3","2015-04-19","1","20","0","1985-03-09","maldonado","Venezuelan","5771217","103057.446428571","43","97665","54043.3333333333","162130","3","0","199.49","95677","0","0","25.1","0","53","22.9","1010.6","0","0","0","0","26.8"
"813","930","2015","4","2015-05-10","1","20","0","1985-03-09","maldonado","Venezuelan","4314573","95879.4","17","92912","26670","80010","3","0","180.364","87281","87450","0","24.4","0","50","25","1024.5","0","0","31","0","12.3"
"813","932","2015","7","2015-06-07","1","15","0","1985-03-09","maldonado","Venezuelan","5579809","79711.5571428571","51","78385","23660","23660","1","6","200.288","76098","75622","75329","20.1","0","39","18.5","1019.3","0","0","34","0","14.7"
"813","933","2015","70","2015-06-21","1","13","0","1985-03-09","maldonado","Venezuelan","5418211","77403.0142857143","58","71785","21847","21847","1","6","216.947","71661","70374","0","15.9","0","46","15.5","1017.4","0","0","91","58","2.6"
"813","936","2015","11","2015-07-26","1","14","0","1985-03-09","maldonado","Venezuelan","6445127","93407.6376811594","62","87130","19607","117642","6","0","181.012","83895","84609","0","24.2","0","34","22.3","1013.5","0","0","58","0","17.5"
"813","939","2015","15","2015-09-20","1","14","0","1985-03-09","maldonado","Venezuelan","7379836","120980.918032787","57","110175","29660.3333333333","88981","3","0","165.5","107323","0","0","28.1","0","79","33.3","1008","0","0","63","21","6.3"
"813","940","2015","22","2015-09-27","1","14","0","1985-03-09","maldonado","Venezuelan","5360083","101133.641509434","39","98136","24045.5","48091","2","4","213.022","94796","94497","0","25.7","0","62","27.7","1010.9","0","0","3","3","10"
"813","941","2015","71","2015-10-11","1","14","0","1985-03-09","maldonado","Venezuelan","5892112","111171.924528302","51","101520","29952","29952","1","6","207.402","99724","99811","0","18.9","0","39","16.9","1019.2","0","0","55","0","7.4"
"813","942","2015","69","2015-10-25","1","14","0","1985-03-09","maldonado","Venezuelan","6684976","119374.571428571","51","102849","26117","78351","3","4","192.97","120844","121604","0","18.7","0","75","16.4","1016.9","0","0","100","100","26.1"
"813","943","2015","32","2015-11-01","1","14","0","1985-03-09","maldonado","Venezuelan","6193576","87233.4647887324","70","82963","25292","50584","2","0","186.762","81520","81261","0","17.9","0","77","18.9","1015","0","0","35","25","3.3"
"813","944","2015","18","2015-11-15","1","14","0","1985-03-09","maldonado","Venezuelan","5520039","78857.7","63","76354","27098.5","54197","2","1","203.164","73385","0","0","25.1","0.1","78","29.1","1013.6","0.1","0","82","55","7"
"814","841","2011","1","2011-03-27","1","10","0","1986-04-16","resta","British","5423766","95153.7894736842","40","91941","24597.5","49195","2","1","207.641","87222","86739","0","19","0","59","18.7","1025.4","0","0","76","84","7.9"
"814","842","2011","2","2011-04-10","1","13","0","1986-04-16","resta","British","5951395","106274.910714286","48","102883","23056.3333333333","69169","3","1","193.956","98045","97370","0","27.4","0.6","80","32.7","1009.8","0.6","0","100","34","4.2"
"814","843","2011","17","2011-04-17","1","14","0","1986-04-16","resta","British","5886983","105124.696428571","45","102614","21603.5","43207","2","0","191.237","95702","95858","96190","22.1","0","25","21.1","1008.3","0","0","29","0","6.8"
